transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
151,2023-01-04,17:35:46,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
152,2023-01-04,13:23:09,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
152,2023-01-04,13:23:09,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
153,2023-01-04,14:51:08,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
153,2023-01-04,14:51:08,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
154,2023-01-04,18:27:55,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
154,2023-01-04,18:27:55,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
154,2023-01-04,18:27:55,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
155,2023-01-04,09:35:23,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
156,2023-01-04,16:49:52,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
156,2023-01-04,16:49:52,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
157,2023-01-04,09:11:17,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
157,2023-01-04,09:11:17,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
158,2023-01-04,07:47:40,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
158,2023-01-04,07:47:40,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
158,2023-01-04,07:47:40,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
158,2023-01-04,07:47:40,2,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
159,2023-01-04,07:03:09,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
160,2023-01-04,10:27:31,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
160,2023-01-04,10:27:31,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
161,2023-01-04,09:43:37,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
162,2023-01-04,20:03:00,1,5,Lower Manhattan,18,14.00,Branded,Clothing,Coffee Roastery Mug
163,2023-01-04,09:07:00,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
164,2023-01-04,14:32:35,2,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
164,2023-01-04,14:32:35,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
165,2023-01-04,10:04:55,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
166,2023-01-04,10:07:25,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
167,2023-01-04,10:44:58,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
168,2023-01-04,12:33:05,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
169,2023-01-04,15:04:32,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
169,2023-01-04,15:04:32,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
170,2023-01-04,16:15:06,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
171,2023-01-04,07:49:40,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
172,2023-01-04,13:56:36,3,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
172,2023-01-04,13:56:36,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
173,2023-01-04,07:28:40,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
174,2023-01-04,07:29:28,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
175,2023-01-04,17:54:05,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
175,2023-01-04,17:54:05,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
176,2023-01-04,10:51:36,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
176,2023-01-04,10:51:36,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
177,2023-01-04,15:53:21,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
177,2023-01-04,15:53:21,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
177,2023-01-04,15:53:21,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
177,2023-01-04,15:53:21,2,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
178,2023-01-04,10:21:43,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
178,2023-01-04,10:21:43,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
179,2023-01-04,10:16:46,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
179,2023-01-04,10:16:46,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
179,2023-01-04,10:16:46,2,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
180,2023-01-04,19:44:42,2,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
181,2023-01-04,11:41:50,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
182,2023-01-04,20:58:33,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
183,2023-01-04,09:11:13,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
184,2023-01-05,16:06:32,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
184,2023-01-05,16:06:32,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
185,2023-01-05,07:24:09,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
186,2023-01-05,14:02:26,2,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
187,2023-01-05,09:47:50,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
188,2023-01-05,18:12:23,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
188,2023-01-05,18:12:23,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
189,2023-01-05,11:10:52,2,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
190,2023-01-05,13:55:23,2,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
190,2023-01-05,13:55:23,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
191,2023-01-05,09:57:32,2,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
192,2023-01-05,16:56:22,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
192,2023-01-05,16:56:22,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
192,2023-01-05,16:56:22,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
193,2023-01-05,13:50:09,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
194,2023-01-05,16:48:45,2,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
195,2023-01-05,08:53:09,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
196,2023-01-05,15:15:19,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
197,2023-01-05,10:07:53,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
197,2023-01-05,10:07:53,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
197,2023-01-05,10:07:53,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
198,2023-01-05,09:36:26,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
199,2023-01-05,07:33:34,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
200,2023-01-05,17:02:40,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
201,2023-01-05,15:22:15,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
201,2023-01-05,15:22:15,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
202,2023-01-05,09:21:52,3,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
202,2023-01-05,09:21:52,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
203,2023-01-05,15:04:45,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
203,2023-01-05,15:04:45,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
204,2023-01-05,09:19:32,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
205,2023-01-05,14:12:18,2,3,Astoria,12,3.75,Bakery,Pastry,Croissant
206,2023-01-05,09:51:23,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
207,2023-01-05,09:11:31,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
207,2023-01-05,09:11:31,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
208,2023-01-05,07:38:52,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
209,2023-01-05,13:19:28,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
209,2023-01-05,13:19:28,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
210,2023-01-05,12:27:17,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
210,2023-01-05,12:27:17,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
211,2023-01-05,15:43:10,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
211,2023-01-05,15:43:10,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
211,2023-01-05,15:43:10,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
212,2023-01-05,09:36:02,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
212,2023-01-05,09:36:02,1,5,Lower Manhattan,18,14.00,Branded,Clothing,Coffee Roastery Mug
213,2023-01-05,08:23:25,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
214,2023-01-05,14:31:33,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
215,2023-01-05,14:13:39,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
216,2023-01-05,08:04:28,3,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
217,2023-01-05,19:20:42,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
218,2023-01-05,16:45:45,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
218,2023-01-05,16:45:45,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
218,2023-01-05,16:45:45,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
219,2023-01-05,06:35:36,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
220,2023-01-05,17:04:19,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
221,2023-01-05,15:52:36,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
222,2023-01-05,10:33:22,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
223,2023-01-05,08:08:27,2,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
224,2023-01-05,08:10:10,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
225,2023-01-05,17:54:05,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
226,2023-01-05,12:39:34,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
227,2023-01-05,08:42:39,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
227,2023-01-05,08:42:39,2,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
228,2023-01-05,07:41:49,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
228,2023-01-05,07:41:49,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
229,2023-01-05,17:34:18,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
229,2023-01-05,17:34:18,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
230,2023-01-06,07:03:10,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
231,2023-01-06,08:55:45,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
232,2023-01-06,07:23:32,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
232,2023-01-06,07:23:32,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
233,2023-01-06,07:24:55,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
233,2023-01-06,07:24:55,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
234,2023-01-06,14:12:48,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
235,2023-01-06,11:05:25,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
236,2023-01-06,07:18:31,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
236,2023-01-06,07:18:31,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
237,2023-01-06,10:56:16,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
237,2023-01-06,10:56:16,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
238,2023-01-06,09:18:04,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
239,2023-01-06,13:07:08,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
239,2023-01-06,13:07:08,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
239,2023-01-06,13:07:08,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
239,2023-01-06,13:07:08,1,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
240,2023-01-06,07:45:21,2,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
240,2023-01-06,07:45:21,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
241,2023-01-06,09:25:39,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
241,2023-01-06,09:25:39,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
242,2023-01-06,10:01:23,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
243,2023-01-06,15:46:55,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
243,2023-01-06,15:46:55,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
244,2023-01-06,12:46:03,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
244,2023-01-06,12:46:03,2,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
245,2023-01-06,16:15:02,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
245,2023-01-06,16:15:02,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
246,2023-01-06,13:26:32,1,5,Lower Manhattan,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
246,2023-01-06,13:26:32,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
247,2023-01-06,11:35:20,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
247,2023-01-06,11:35:20,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
247,2023-01-06,11:35:20,1,3,Astoria,19,10.00,Loose Tea,Black tea,Earl Grey Rg
247,2023-01-06,11:35:20,2,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
248,2023-01-06,13:44:16,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
248,2023-01-06,13:44:16,3,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
249,2023-01-06,15:45:13,2,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
249,2023-01-06,15:45:13,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
250,2023-01-06,07:43:34,2,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
251,2023-01-06,09:18:45,1,3,Astoria,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
252,2023-01-06,10:12:52,1,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
253,2023-01-06,07:47:37,2,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
254,2023-01-06,13:03:06,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
255,2023-01-06,06:35:59,2,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
256,2023-01-06,10:12:48,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
256,2023-01-06,10:12:48,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
256,2023-01-06,10:12:48,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
256,2023-01-06,10:12:48,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
257,2023-01-06,10:53:11,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
257,2023-01-06,10:53:11,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
257,2023-01-06,10:53:11,2,3,Astoria,12,3.75,Bakery,Pastry,Croissant
258,2023-01-06,17:00:19,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
258,2023-01-06,17:00:19,3,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
259,2023-01-06,11:56:08,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
259,2023-01-06,11:56:08,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
259,2023-01-06,11:56:08,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
260,2023-01-06,06:21:50,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
261,2023-01-06,16:57:25,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
261,2023-01-06,16:57:25,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
262,2023-01-06,10:59:15,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
263,2023-01-06,19:19:37,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
263,2023-01-06,19:19:37,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
264,2023-01-06,10:10:25,1,3,Astoria,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
264,2023-01-06,10:10:25,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
265,2023-01-06,18:18:23,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
265,2023-01-06,18:18:23,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
266,2023-01-06,09:44:35,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
266,2023-01-06,09:44:35,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
266,2023-01-06,09:44:35,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
267,2023-01-06,14:04:58,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
267,2023-01-06,14:04:58,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
268,2023-01-06,08:54:33,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
269,2023-01-06,07:32:28,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
269,2023-01-06,07:32:28,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
270,2023-01-06,13:19:46,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
271,2023-01-07,09:04:34,1,5,Lower Manhattan,17,45.00,Coffee beans,Premium Beans,Civet Cat
271,2023-01-07,09:04:34,3,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
271,2023-01-07,09:04:34,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
271,2023-01-07,09:04:34,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
272,2023-01-07,10:58:58,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
273,2023-01-07,08:55:22,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
274,2023-01-07,14:14:53,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
275,2023-01-07,14:27:34,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
276,2023-01-07,09:59:56,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
276,2023-01-07,09:59:56,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
277,2023-01-07,08:04:06,2,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
277,2023-01-07,08:04:06,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
278,2023-01-07,10:14:34,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
279,2023-01-07,20:14:52,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
279,2023-01-07,20:14:52,2,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
279,2023-01-07,20:14:52,3,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
280,2023-01-07,08:19:17,2,8,Hell's Kitchen,18,14.00,Branded,Clothing,Coffee Roastery Mug
281,2023-01-07,12:27:35,2,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
282,2023-01-07,09:33:20,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
282,2023-01-07,09:33:20,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
283,2023-01-07,16:19:54,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
283,2023-01-07,16:19:54,2,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
284,2023-01-07,11:24:15,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
285,2023-01-07,16:05:34,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
285,2023-01-07,16:05:34,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
286,2023-01-07,08:48:37,2,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
286,2023-01-07,08:48:37,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
287,2023-01-07,08:12:47,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
288,2023-01-07,13:45:13,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
289,2023-01-07,09:34:41,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
290,2023-01-07,10:51:46,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
291,2023-01-07,09:02:36,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
291,2023-01-07,09:02:36,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
291,2023-01-07,09:02:36,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
292,2023-01-07,09:24:36,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
292,2023-01-07,09:24:36,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
293,2023-01-07,19:41:47,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
294,2023-01-07,08:34:31,3,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
295,2023-01-07,11:53:54,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
296,2023-01-07,10:53:40,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
297,2023-01-07,10:03:39,1,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
297,2023-01-07,10:03:39,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
298,2023-01-07,11:00:01,3,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
299,2023-01-07,11:44:43,1,3,Astoria,18,14.00,Branded,Clothing,Coffee Roastery Mug
300,2023-01-07,11:15:12,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
300,2023-01-07,11:15:12,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
301,2023-01-07,10:15:44,2,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
302,2023-01-07,20:41:48,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
303,2023-01-07,07:00:44,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
304,2023-01-07,12:54:06,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
304,2023-01-07,12:54:06,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
304,2023-01-07,12:54:06,2,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
305,2023-01-07,18:57:34,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
305,2023-01-07,18:57:34,2,8,Hell's Kitchen,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
